46538.29787234042, 24.86856 
46356.66023166023, 24.86942 
46356.66023166023, 24.86932 
46356.66023166023, 24.86932 
46356.66023166023, 24.86932 
46356.66023166023, 24.86923 
46356.66023166023, 24.86923 
46356.66023166023, 24.86923 
46356.66023166023, 24.86856 
46356.66023166023, 24.86856 
46538.29787234042, 24.77124 
46356.66023166023, 24.77124 
46356.66023166023, 24.77124 
46538.29787234042, 24.77112 
46538.29787234042, 24.77106 
46538.29787234042, 24.75827 
46538.29787234042, 24.75827 
46356.66023166023, 24.75827 
46538.29787234042, 24.75827 
46356.66023166023, 24.75827 
46538.29787234042, 24.715 
46538.29787234042, 24.715 
46538.29787234042, 24.715 
46538.29787234042, 24.715 
46538.29787234042, 24.715 
46538.29787234042, 24.68091 
46538.29787234042, 24.68091 
